return_id,source,source_id,source_line,customer_key,account_key,product_key,sale_date,quantity,refund_amount,lag_days,recovery_rate,return_initiation_date,return_receipt_date,refund_date,recoverable_quantity,non_sellable_quantity,return_reason
624,DTC,6207,2,3861,0,1,2023-02-05,2,11507,20,0.8,2023-02-17,2023-02-25,2023-02-27,2,0,Changed mind
625,DTC,6217,2,18511,0,53,2023-02-05,1,2105,26,0.8,2023-02-21,2023-03-03,2023-03-05,1,0,Fit / size
626,DTC,6233,2,3878,0,1,2023-02-05,1,5753,13,0.8,2023-02-13,2023-02-18,2023-02-20,1,0,Defect
627,DTC,6234,1,24931,0,2,2023-02-05,1,5746,21,0.8,2023-02-18,2023-02-26,2023-02-28,1,0,Not as expected
628,DTC,6247,1,3886,0,26,2023-02-05,1,3901,10,0.8,2023-02-11,2023-02-15,2023-02-17,1,0,Damaged in transit
629,DTC,6255,1,3891,0,49,2023-02-05,1,1686,17,0.8,2023-02-15,2023-02-22,2023-02-24,1,0,Damaged in transit
630,DTC,6275,1,35172,0,44,2023-02-05,1,6472,12,0.8,2023-02-12,2023-02-17,2023-02-19,1,0,Changed mind
631,DTC,6303,2,33246,0,5,2023-02-05,1,6632,21,0.8,2023-02-18,2023-02-26,2023-02-28,1,0,Changed mind
632,DTC,6307,1,3920,0,9,2023-02-05,2,11951,5,0.8,2023-02-08,2023-02-10,2023-02-12,2,0,Fit / size
633,DTC,6319,1,3929,0,24,2023-02-05,1,1773,21,0.8,2023-02-18,2023-02-26,2023-02-28,1,0,Fit / size
634,DTC,6352,1,47040,0,64,2023-02-06,1,5800,13,0.8,2023-02-14,2023-02-19,2023-02-21,1,0,Damaged in transit
635,DTC,6361,1,3963,0,79,2023-02-06,1,6105,19,0.8,2023-02-17,2023-02-25,2023-02-27,1,0,Changed mind
636,DTC,6379,2,25944,0,8,2023-02-06,1,5223,11,0.8,2023-02-13,2023-02-17,2023-02-19,1,0,Damaged in transit
637,DTC,6406,1,3991,0,10,2023-02-06,2,8533,23,0.8,2023-02-20,2023-03-01,2023-03-03,2,0,Fit / size
638,DTC,6416,1,16602,0,27,2023-02-06,2,3372,26,0.8,2023-02-22,2023-03-04,2023-03-06,2,0,Defect
639,DTC,6422,2,4001,0,14,2023-02-06,1,5478,19,0.8,2023-02-17,2023-02-25,2023-02-27,1,0,Not as expected
640,DTC,6433,1,11948,0,30,2023-02-06,2,3495,26,0.8,2023-02-22,2023-03-04,2023-03-06,2,0,Changed mind
641,DTC,6438,2,4011,0,4,2023-02-06,1,4467,15,0.8,2023-02-15,2023-02-21,2023-02-23,1,0,Not as expected
642,DTC,6444,1,26004,0,3,2023-02-06,1,5360,27,0.8,2023-02-22,2023-03-05,2023-03-07,1,0,Changed mind
643,DTC,6459,1,4027,0,30,2023-02-06,1,1747,14,0.8,2023-02-14,2023-02-20,2023-02-22,1,0,Defect
644,DTC,6473,1,4035,0,10,2023-02-06,1,4266,7,0.8,2023-02-10,2023-02-13,2023-02-15,1,0,Changed mind
645,DTC,6473,2,4035,0,20,2023-02-06,2,7985,9,0.8,2023-02-11,2023-02-15,2023-02-17,2,0,Changed mind
646,DTC,6475,2,4037,0,16,2023-02-06,1,6565,10,0.8,2023-02-12,2023-02-16,2023-02-18,1,0,Fit / size
647,DTC,6482,1,4043,0,14,2023-02-06,1,5478,14,0.8,2023-02-14,2023-02-20,2023-02-22,1,0,Changed mind
648,DTC,6501,1,4053,0,14,2023-02-06,1,5478,10,0.8,2023-02-12,2023-02-16,2023-02-18,1,0,Fit / size
649,DTC,6573,2,4095,0,82,2023-02-07,1,4918,14,0.8,2023-02-15,2023-02-21,2023-02-23,1,0,Fit / size
650,DTC,6588,1,4106,0,45,2023-02-07,2,4917,20,0.8,2023-02-19,2023-02-27,2023-03-01,2,0,Fit / size
651,DTC,6596,1,4112,0,2,2023-02-07,1,5746,30,0.8,2023-02-25,2023-03-09,2023-03-11,1,0,Fit / size
652,DTC,6606,1,4117,0,44,2023-02-07,2,12943,19,0.8,2023-02-18,2023-02-26,2023-02-28,2,0,Changed mind
653,DTC,6617,1,48016,0,2,2023-02-07,1,5746,12,0.8,2023-02-14,2023-02-19,2023-02-21,1,0,Damaged in transit
654,DTC,6622,1,9661,0,2,2023-02-07,1,5746,20,0.8,2023-02-19,2023-02-27,2023-03-01,1,0,Damaged in transit
655,DTC,6629,1,4129,0,8,2023-02-07,1,5223,21,0.8,2023-02-20,2023-02-28,2023-03-02,1,0,Not as expected
656,DTC,6662,1,4153,0,4,2023-02-07,1,4467,26,0.8,2023-02-23,2023-03-05,2023-03-07,1,0,Damaged in transit
657,DTC,6671,1,4158,0,7,2023-02-07,1,5688,12,0.8,2023-02-14,2023-02-19,2023-02-21,1,0,Changed mind
658,DTC,6821,1,4252,0,33,2023-02-08,1,2230,16,0.8,2023-02-18,2023-02-24,2023-02-26,1,0,Changed mind
659,DTC,6878,1,45882,0,8,2023-02-09,1,5223,22,0.8,2023-02-22,2023-03-03,2023-03-05,1,0,Damaged in transit
660,DTC,6886,2,4297,0,8,2023-02-09,1,5223,21,0.8,2023-02-22,2023-03-02,2023-03-04,1,0,Not as expected
661,DTC,6949,2,4339,0,16,2023-02-09,1,6565,7,0.8,2023-02-13,2023-02-16,2023-02-18,1,0,Fit / size
662,DTC,6952,1,23026,0,51,2023-02-09,1,4193,20,0.8,2023-02-21,2023-03-01,2023-03-03,1,0,Changed mind
663,DTC,6962,3,4348,0,7,2023-02-09,1,5688,13,0.8,2023-02-17,2023-02-22,2023-02-24,1,0,Defect
664,DTC,6991,2,16898,0,8,2023-02-09,1,5223,20,0.8,2023-02-21,2023-03-01,2023-03-03,1,0,Changed mind
665,DTC,7051,1,4404,0,50,2023-02-10,1,8043,8,0.8,2023-02-15,2023-02-18,2023-02-20,1,0,Not as expected
666,DTC,7067,1,29293,0,7,2023-02-10,1,5688,8,0.8,2023-02-15,2023-02-18,2023-02-20,1,0,Fit / size
667,DTC,7100,1,4433,0,70,2023-02-10,1,7521,26,0.8,2023-02-26,2023-03-08,2023-03-10,1,0,Changed mind
668,DTC,7119,1,41600,0,29,2023-02-10,2,8271,10,0.8,2023-02-16,2023-02-20,2023-02-22,2,0,Damaged in transit
669,DTC,7124,2,4452,0,7,2023-02-10,1,5688,9,0.8,2023-02-15,2023-02-19,2023-02-21,1,0,Fit / size
670,DTC,7135,2,30306,0,18,2023-02-10,1,2582,27,0.8,2023-02-26,2023-03-09,2023-03-11,1,0,Fit / size
671,DTC,7166,1,4477,0,8,2023-02-10,1,5223,21,0.8,2023-02-23,2023-03-03,2023-03-05,1,0,Damaged in transit
672,DTC,7207,2,4502,0,70,2023-02-11,2,15041,22,0.8,2023-02-24,2023-03-05,2023-03-07,2,0,Not as expected
673,DTC,7309,2,4567,0,8,2023-02-11,1,5223,21,0.8,2023-02-24,2023-03-04,2023-03-06,1,0,Defect
674,DTC,7322,2,4576,0,35,2023-02-11,2,10087,18,0.8,2023-02-22,2023-03-01,2023-03-03,2,0,Damaged in transit
675,DTC,7327,1,4579,0,75,2023-02-11,2,15927,16,0.8,2023-02-21,2023-02-27,2023-03-01,2,0,Not as expected
676,DTC,7366,1,4603,0,67,2023-02-11,1,7535,25,0.8,2023-02-26,2023-03-08,2023-03-10,1,0,Damaged in transit
677,DTC,7413,1,4628,0,6,2023-02-12,1,4322,15,0.8,2023-02-21,2023-02-27,2023-03-01,1,0,Changed mind
678,DTC,7451,1,4652,0,22,2023-02-12,2,11472,27,0.8,2023-02-28,2023-03-11,2023-03-13,2,0,Fit / size
679,DTC,7499,2,4678,0,3,2023-02-12,1,5360,24,0.8,2023-02-26,2023-03-08,2023-03-10,1,0,Changed mind
680,DTC,7523,1,4692,0,18,2023-02-12,1,2582,19,0.8,2023-02-23,2023-03-03,2023-03-05,1,0,Not as expected
681,DTC,7532,2,5405,0,55,2023-02-12,1,5668,20,0.8,2023-02-24,2023-03-04,2023-03-06,1,0,Changed mind
682,DTC,7567,2,48852,0,52,2023-02-12,2,13913,22,0.8,2023-02-25,2023-03-06,2023-03-08,2,0,Defect
683,DTC,7571,3,25271,0,8,2023-02-12,1,5223,15,0.8,2023-02-21,2023-02-27,2023-03-01,1,0,Defect
684,DTC,7641,1,4765,0,72,2023-02-13,1,6161,19,0.8,2023-02-24,2023-03-04,2023-03-06,1,0,Damaged in transit
685,DTC,7717,1,4813,0,14,2023-02-13,1,5478,2,0.8,2023-02-14,2023-02-15,2023-02-17,1,0,Defect
686,DTC,7720,1,4816,0,46,2023-02-13,1,7654,12,0.8,2023-02-20,2023-02-25,2023-02-27,1,0,Damaged in transit
687,DTC,7723,1,4819,0,76,2023-02-13,2,12267,7,0.8,2023-02-17,2023-02-20,2023-02-22,2,0,Not as expected
688,DTC,7800,1,4869,0,8,2023-02-13,2,10445,12,0.8,2023-02-20,2023-02-25,2023-02-27,2,0,Fit / size
689,DTC,7812,1,41610,0,47,2023-02-14,2,9488,17,0.8,2023-02-24,2023-03-03,2023-03-05,2,0,Changed mind
690,DTC,7822,1,4881,0,70,2023-02-14,1,7521,26,0.8,2023-03-02,2023-03-12,2023-03-14,1,0,Not as expected
691,DTC,7825,1,4884,0,38,2023-02-14,1,4577,13,0.8,2023-02-22,2023-02-27,2023-03-01,1,0,Damaged in transit
692,DTC,7967,1,16470,0,36,2023-02-14,1,1844,18,0.8,2023-02-25,2023-03-04,2023-03-06,1,0,Defect
693,DTC,8000,1,4994,0,6,2023-02-14,1,4322,17,0.8,2023-02-24,2023-03-03,2023-03-05,1,0,Fit / size
694,DTC,8013,1,5000,0,51,2023-02-14,1,4193,20,0.8,2023-02-26,2023-03-06,2023-03-08,1,0,Changed mind
695,DTC,8076,2,5040,0,8,2023-02-15,1,5223,16,0.8,2023-02-25,2023-03-03,2023-03-05,1,0,Defect
696,DTC,8077,1,5041,0,12,2023-02-15,1,4830,22,0.8,2023-02-28,2023-03-09,2023-03-11,1,0,Not as expected
697,DTC,8134,2,5071,0,43,2023-02-15,1,4834,20,0.8,2023-02-27,2023-03-07,2023-03-09,1,0,Damaged in transit
698,DTC,8201,1,5107,0,8,2023-02-15,1,5223,3,0.8,2023-02-17,2023-02-18,2023-02-20,1,0,Not as expected
699,DTC,8204,2,5108,0,39,2023-02-15,1,2629,15,0.8,2023-02-24,2023-03-02,2023-03-04,1,0,Not as expected
700,DTC,8206,1,5109,0,8,2023-02-15,1,5223,14,0.8,2023-02-23,2023-03-01,2023-03-03,1,0,Fit / size
701,DTC,8245,1,5133,0,8,2023-02-16,1,5223,13,0.8,2023-02-24,2023-03-01,2023-03-03,1,0,Fit / size
702,DTC,8257,1,5143,0,69,2023-02-16,1,5081,19,0.8,2023-02-27,2023-03-07,2023-03-09,1,0,Changed mind
703,DTC,8406,1,5225,0,12,2023-02-16,1,4830,19,0.8,2023-02-27,2023-03-07,2023-03-09,1,0,Damaged in transit
704,DTC,8490,1,5276,0,10,2023-02-17,1,4266,25,0.8,2023-03-04,2023-03-14,2023-03-16,1,0,Defect
705,DTC,8516,1,5289,0,38,2023-02-17,1,4577,30,0.8,2023-03-07,2023-03-19,2023-03-21,1,0,Defect
706,DTC,8567,1,1073,0,71,2023-02-17,1,3944,9,0.8,2023-02-22,2023-02-26,2023-02-28,1,0,Fit / size
707,DTC,8580,2,5319,0,44,2023-02-17,1,6472,30,0.8,2023-03-07,2023-03-19,2023-03-21,1,0,Damaged in transit
708,DTC,8658,2,5372,0,61,2023-02-18,1,1735,20,0.8,2023-03-02,2023-03-10,2023-03-12,1,0,Changed mind
709,DTC,8668,1,5380,0,10,2023-02-18,1,4266,17,0.8,2023-02-28,2023-03-07,2023-03-09,1,0,Damaged in transit
710,DTC,8732,1,27661,0,6,2023-02-18,1,4322,4,0.8,2023-02-20,2023-02-22,2023-02-24,1,0,Fit / size
711,DTC,8753,1,5431,0,52,2023-02-18,1,6957,17,0.8,2023-02-28,2023-03-07,2023-03-09,1,0,Damaged in transit
712,DTC,8753,2,5431,0,2,2023-02-18,1,5746,15,0.8,2023-02-27,2023-03-05,2023-03-07,1,0,Fit / size
713,DTC,8757,1,1064,0,65,2023-02-18,1,5595,18,0.8,2023-03-01,2023-03-08,2023-03-10,1,0,Defect
714,DTC,8779,1,5448,0,39,2023-02-18,2,5257,18,0.8,2023-03-01,2023-03-08,2023-03-10,2,0,Defect
715,DTC,8934,2,43895,0,40,2023-02-19,1,6742,13,0.8,2023-02-27,2023-03-04,2023-03-06,1,0,Changed mind
716,DTC,8943,1,5548,0,46,2023-02-19,1,7654,12,0.8,2023-02-26,2023-03-03,2023-03-05,1,0,Defect
717,DTC,9016,1,5595,0,52,2023-02-20,1,6957,18,0.8,2023-03-03,2023-03-10,2023-03-12,1,0,Not as expected
718,DTC,9062,2,5624,0,36,2023-02-20,1,1844,18,0.8,2023-03-03,2023-03-10,2023-03-12,1,0,Damaged in transit
719,DTC,9121,2,45134,0,71,2023-02-20,1,3944,11,0.8,2023-02-27,2023-03-03,2023-03-05,1,0,Fit / size
720,DTC,9187,1,5697,0,45,2023-02-20,1,2458,23,0.8,2023-03-06,2023-03-15,2023-03-17,1,0,Fit / size
721,DTC,9293,1,46520,0,45,2023-02-21,2,4917,21,0.8,2023-03-06,2023-03-14,2023-03-16,2,0,Not as expected
722,DTC,9307,1,19716,0,68,2023-02-21,1,4329,16,0.8,2023-03-03,2023-03-09,2023-03-11,1,0,Changed mind
723,DTC,9330,2,5787,0,63,2023-02-21,1,6515,25,0.8,2023-03-08,2023-03-18,2023-03-20,1,0,Fit / size
724,DTC,9374,3,5821,0,70,2023-02-21,1,7521,18,0.8,2023-03-04,2023-03-11,2023-03-13,1,0,Fit / size
725,DTC,9392,1,19353,0,36,2023-02-21,1,1844,27,0.8,2023-03-09,2023-03-20,2023-03-22,1,0,Not as expected
726,DTC,9485,1,51460,0,45,2023-02-22,1,2458,17,0.8,2023-03-04,2023-03-11,2023-03-13,1,0,Fit / size
727,DTC,9531,1,5926,0,37,2023-02-22,2,13654,22,0.8,2023-03-07,2023-03-16,2023-03-18,2,0,Damaged in transit
728,DTC,9670,1,39768,0,49,2023-02-23,1,1686,21,0.8,2023-03-08,2023-03-16,2023-03-18,1,0,Defect
729,DTC,9684,2,6018,0,82,2023-02-23,1,4918,35,0.8,2023-03-16,2023-03-30,2023-04-01,1,0,Changed mind
730,DTC,9700,1,33820,0,51,2023-02-23,2,8387,4,0.8,2023-02-25,2023-02-27,2023-03-01,2,0,Not as expected
731,DTC,9710,1,40557,0,57,2023-02-23,1,1956,26,0.8,2023-03-11,2023-03-21,2023-03-23,1,0,Defect
732,DTC,9853,1,6130,0,12,2023-02-24,1,4830,17,0.8,2023-03-06,2023-03-13,2023-03-15,1,0,Fit / size
733,DTC,9856,1,6133,0,75,2023-02-24,1,7964,12,0.8,2023-03-03,2023-03-08,2023-03-10,1,0,Defect
734,DTC,9903,2,6158,0,43,2023-02-24,1,4834,21,0.8,2023-03-09,2023-03-17,2023-03-19,1,0,Changed mind
735,DTC,9916,1,6165,0,45,2023-02-24,1,2458,24,0.8,2023-03-10,2023-03-20,2023-03-22,1,0,Changed mind
736,DTC,9926,2,47504,0,57,2023-02-24,1,1956,15,0.8,2023-03-05,2023-03-11,2023-03-13,1,0,Defect
737,DTC,9937,1,24648,0,43,2023-02-24,2,9668,6,0.8,2023-02-28,2023-03-02,2023-03-04,2,0,Defect
738,DTC,9997,1,6213,0,70,2023-02-24,2,15041,31,0.8,2023-03-15,2023-03-27,2023-03-29,2,0,Fit / size
739,DTC,10078,1,6257,0,44,2023-02-25,1,6472,28,0.8,2023-03-14,2023-03-25,2023-03-27,1,0,Fit / size
740,DTC,10086,2,6262,0,68,2023-02-25,1,4329,18,0.8,2023-03-08,2023-03-15,2023-03-17,1,0,Fit / size
741,DTC,10103,2,6272,0,36,2023-02-25,1,1844,21,0.8,2023-03-10,2023-03-18,2023-03-20,1,0,Defect
742,DTC,10179,1,11672,0,66,2023-02-26,1,6780,20,0.8,2023-03-10,2023-03-18,2023-03-20,1,0,Defect
743,DTC,10203,1,6332,0,79,2023-02-26,1,6105,21,0.8,2023-03-11,2023-03-19,2023-03-21,1,0,Defect
744,DTC,10283,2,6385,0,36,2023-02-26,1,1844,16,0.8,2023-03-08,2023-03-14,2023-03-16,1,0,Fit / size
745,DTC,10310,1,6405,0,59,2023-02-26,1,3991,5,0.8,2023-03-01,2023-03-03,2023-03-05,1,0,Not as expected
746,DTC,6366,1,3966,0,9,2023-02-27,1,5975,23,0.8,2023-03-13,2023-03-22,2023-03-24,1,0,Damaged in transit
747,DTC,6370,2,3968,0,20,2023-02-27,1,3992,9,0.8,2023-03-04,2023-03-08,2023-03-10,1,0,Changed mind
748,DTC,6429,1,4006,0,34,2023-02-27,1,6924,18,0.8,2023-03-10,2023-03-17,2023-03-19,1,0,Changed mind
749,DTC,10342,1,6422,0,64,2023-02-27,1,5800,2,0.8,2023-02-28,2023-03-01,2023-03-03,1,0,Changed mind
750,DTC,10356,1,6429,0,38,2023-02-27,1,4577,15,0.8,2023-03-08,2023-03-14,2023-03-16,1,0,Fit / size
751,DTC,10401,3,6457,0,71,2023-02-27,1,3944,28,0.8,2023-03-16,2023-03-27,2023-03-29,1,0,Fit / size
752,DTC,10422,3,6465,0,85,2023-02-27,1,5694,15,0.8,2023-03-08,2023-03-14,2023-03-16,1,0,Defect
753,DTC,10457,3,6490,0,61,2023-02-27,1,1735,4,0.8,2023-03-01,2023-03-03,2023-03-05,1,0,Fit / size
754,DTC,6568,1,49009,0,4,2023-02-28,2,8935,26,0.8,2023-03-16,2023-03-26,2023-03-28,2,0,Changed mind
755,DTC,6649,2,40863,0,11,2023-02-28,1,5114,22,0.8,2023-03-13,2023-03-22,2023-03-24,1,0,Defect
756,DTC,10518,1,6524,0,51,2023-02-28,1,4193,10,0.8,2023-03-06,2023-03-10,2023-03-12,1,0,Changed mind
757,DTC,10560,1,6550,0,47,2023-02-28,1,4744,9,0.8,2023-03-05,2023-03-09,2023-03-11,1,0,Damaged in transit
758,DTC,10569,1,6554,0,68,2023-02-28,1,4329,14,0.8,2023-03-08,2023-03-14,2023-03-16,1,0,Not as expected
759,DTC,10684,1,6618,0,47,2023-02-28,1,4744,20,0.8,2023-03-12,2023-03-20,2023-03-22,1,0,Damaged in transit
760,DTC,6689,2,4169,0,3,2023-03-01,1,5360,23,0.8,2023-03-15,2023-03-24,2023-03-26,1,0,Damaged in transit
761,DTC,6702,2,4181,0,10,2023-03-01,1,4266,19,0.8,2023-03-12,2023-03-20,2023-03-22,1,0,Changed mind
762,DTC,6725,1,38257,0,4,2023-03-01,2,8935,17,0.8,2023-03-11,2023-03-18,2023-03-20,2,0,Fit / size
763,DTC,6799,1,10933,0,20,2023-03-01,2,7985,22,0.8,2023-03-14,2023-03-23,2023-03-25,2,0,Defect
764,DTC,10714,1,6638,0,52,2023-03-01,2,13913,2,0.8,2023-03-02,2023-03-03,2023-03-05,2,0,Changed mind
765,DTC,10728,1,18976,0,57,2023-03-01,2,3912,12,0.8,2023-03-08,2023-03-13,2023-03-15,2,0,Damaged in transit
766,DTC,10782,2,6678,0,73,2023-03-01,1,5263,22,0.8,2023-03-14,2023-03-23,2023-03-25,1,0,Fit / size
767,DTC,10888,1,6741,0,41,2023-03-01,1,2682,16,0.8,2023-03-11,2023-03-17,2023-03-19,1,0,Not as expected
768,DTC,10889,1,25601,0,48,2023-03-01,1,6373,22,0.8,2023-03-14,2023-03-23,2023-03-25,1,0,Fit / size
769,DTC,10917,1,24267,0,56,2023-03-01,1,6269,17,0.8,2023-03-11,2023-03-18,2023-03-20,1,0,Damaged in transit
770,DTC,6877,2,4292,0,12,2023-03-02,1,4830,29,0.8,2023-03-19,2023-03-31,2023-04-02,1,0,Fit / size
771,DTC,6889,2,37981,0,2,2023-03-02,1,5746,14,0.8,2023-03-10,2023-03-16,2023-03-18,1,0,Not as expected
772,DTC,10974,1,13473,0,51,2023-03-02,2,8387,16,0.8,2023-03-12,2023-03-18,2023-03-20,2,0,Fit / size
773,DTC,10995,1,6800,0,36,2023-03-02,1,1844,6,0.8,2023-03-06,2023-03-08,2023-03-10,1,0,Changed mind
774,DTC,7123,2,4451,0,33,2023-03-03,1,2230,16,0.8,2023-03-13,2023-03-19,2023-03-21,1,0,Defect
775,DTC,7128,1,32371,0,1,2023-03-03,1,5753,16,0.8,2023-03-13,2023-03-19,2023-03-21,1,0,Damaged in transit
776,DTC,7184,1,4489,0,6,2023-03-03,1,4322,24,0.8,2023-03-17,2023-03-27,2023-03-29,1,0,Damaged in transit
777,DTC,11171,1,35495,0,46,2023-03-03,2,15308,16,0.8,2023-03-13,2023-03-19,2023-03-21,2,0,Not as expected
778,DTC,11226,3,6939,0,55,2023-03-03,1,5668,15,0.8,2023-03-12,2023-03-18,2023-03-20,1,0,Defect
779,DTC,11232,1,6942,0,50,2023-03-03,1,8043,11,0.8,2023-03-10,2023-03-14,2023-03-16,1,0,Changed mind
780,DTC,11262,2,14848,0,54,2023-03-03,1,5571,15,0.8,2023-03-12,2023-03-18,2023-03-20,1,0,Defect
781,DTC,11264,1,6960,0,10,2023-03-03,2,8533,14,0.8,2023-03-11,2023-03-17,2023-03-19,2,0,Fit / size
782,DTC,11266,1,6962,0,83,2023-03-03,1,6270,14,0.8,2023-03-11,2023-03-17,2023-03-19,1,0,Defect
783,DTC,11282,1,6968,0,39,2023-03-03,2,5257,22,0.8,2023-03-16,2023-03-25,2023-03-27,2,0,Fit / size
784,DTC,7195,2,4497,0,19,2023-03-04,2,10033,24,0.8,2023-03-18,2023-03-28,2023-03-30,2,0,Changed mind
785,DTC,7250,1,7003,0,13,2023-03-04,1,4984,10,0.8,2023-03-10,2023-03-14,2023-03-16,1,0,Fit / size
786,DTC,7295,1,8044,0,31,2023-03-04,2,10727,16,0.8,2023-03-14,2023-03-20,2023-03-22,2,0,Fit / size
787,DTC,11366,1,7024,0,43,2023-03-04,1,4834,28,0.8,2023-03-21,2023-04-01,2023-04-03,1,0,Changed mind
788,DTC,7392,1,4617,0,1,2023-03-05,1,5753,28,0.8,2023-03-22,2023-04-02,2023-04-04,1,0,Not as expected
789,DTC,7404,2,4623,0,2,2023-03-05,2,11492,18,0.8,2023-03-16,2023-03-23,2023-03-25,2,0,Fit / size
790,DTC,7426,1,4637,0,1,2023-03-05,1,5753,18,0.8,2023-03-16,2023-03-23,2023-03-25,1,0,Fit / size
791,DTC,7438,1,4644,0,9,2023-03-05,2,11951,6,0.8,2023-03-09,2023-03-11,2023-03-13,2,0,Not as expected
792,DTC,7439,1,4645,0,10,2023-03-05,1,4266,4,0.8,2023-03-07,2023-03-09,2023-03-11,1,0,Changed mind
793,DTC,7452,1,22857,0,33,2023-03-05,2,4460,16,0.8,2023-03-15,2023-03-21,2023-03-23,2,0,Defect
794,DTC,7491,1,4673,0,17,2023-03-05,1,5471,22,0.8,2023-03-18,2023-03-27,2023-03-29,1,0,Not as expected
795,DTC,7517,1,29127,0,2,2023-03-05,1,5746,26,0.8,2023-03-21,2023-03-31,2023-04-02,1,0,Damaged in transit
796,DTC,11566,1,7133,0,42,2023-03-05,1,8149,5,0.8,2023-03-08,2023-03-10,2023-03-12,1,0,Changed mind
797,DTC,11689,1,103,0,32,2023-03-05,1,3866,13,0.8,2023-03-13,2023-03-18,2023-03-20,1,0,Changed mind
798,DTC,7595,1,4736,0,13,2023-03-06,1,4984,18,0.8,2023-03-17,2023-03-24,2023-03-26,1,0,Changed mind
799,DTC,7600,1,4739,0,13,2023-03-06,1,4984,16,0.8,2023-03-16,2023-03-22,2023-03-24,1,0,Fit / size
800,DTC,7601,1,28577,0,1,2023-03-06,2,11507,29,0.8,2023-03-23,2023-04-04,2023-04-06,2,0,Defect
801,DTC,7630,2,4756,0,12,2023-03-06,1,4830,16,0.8,2023-03-16,2023-03-22,2023-03-24,1,0,Damaged in transit
802,DTC,7681,1,28100,0,17,2023-03-06,1,5471,25,0.8,2023-03-21,2023-03-31,2023-04-02,1,0,Damaged in transit
803,DTC,7682,1,4789,0,1,2023-03-06,1,5753,27,0.8,2023-03-22,2023-04-02,2023-04-04,1,0,Damaged in transit
804,DTC,7732,2,13270,0,21,2023-03-06,1,1805,18,0.8,2023-03-17,2023-03-24,2023-03-26,1,0,Defect
805,DTC,7733,2,47660,0,17,2023-03-06,1,5471,17,0.8,2023-03-16,2023-03-23,2023-03-25,1,0,Fit / size
806,DTC,7772,1,19803,0,1,2023-03-06,1,5753,19,0.8,2023-03-17,2023-03-25,2023-03-27,1,0,Fit / size
807,DTC,11774,1,7258,0,2,2023-03-06,1,5746,23,0.8,2023-03-20,2023-03-29,2023-03-31,1,0,Fit / size
808,DTC,11845,2,7303,0,52,2023-03-06,1,6957,30,0.8,2023-03-24,2023-04-05,2023-04-07,1,0,Changed mind
809,DTC,7808,2,36561,0,2,2023-03-07,1,5746,18,0.8,2023-03-18,2023-03-25,2023-03-27,1,0,Defect
810,DTC,7823,3,4882,0,6,2023-03-07,1,4322,14,0.8,2023-03-15,2023-03-21,2023-03-23,1,0,Not as expected
811,DTC,7850,2,4898,0,1,2023-03-07,2,11507,13,0.8,2023-03-15,2023-03-20,2023-03-22,2,0,Defect
812,DTC,7857,1,14836,0,9,2023-03-07,1,5975,18,0.8,2023-03-18,2023-03-25,2023-03-27,1,0,Fit / size
813,DTC,7870,1,22271,0,13,2023-03-07,1,4984,17,0.8,2023-03-17,2023-03-24,2023-03-26,1,0,Changed mind
814,DTC,7873,1,45972,0,6,2023-03-07,1,4322,30,0.8,2023-03-25,2023-04-06,2023-04-08,1,0,Defect
815,DTC,7952,1,4964,0,15,2023-03-07,1,2667,16,0.8,2023-03-17,2023-03-23,2023-03-25,1,0,Damaged in transit
816,DTC,7959,1,29415,0,33,2023-03-07,1,2230,18,0.8,2023-03-18,2023-03-25,2023-03-27,1,0,Not as expected
817,DTC,8002,3,25015,0,34,2023-03-07,2,13849,19,0.8,2023-03-18,2023-03-26,2023-03-28,2,0,Changed mind
818,DTC,11918,1,7355,0,64,2023-03-07,1,5800,10,0.8,2023-03-13,2023-03-17,2023-03-19,1,0,Changed mind
819,DTC,12003,1,11639,0,45,2023-03-07,1,2458,12,0.8,2023-03-14,2023-03-19,2023-03-21,1,0,Damaged in transit
820,DTC,12049,1,17725,0,35,2023-03-07,1,5044,13,0.8,2023-03-15,2023-03-20,2023-03-22,1,0,Changed mind
821,DTC,8024,3,5007,0,27,2023-03-08,1,1686,19,0.8,2023-03-19,2023-03-27,2023-03-29,1,0,Defect
822,DTC,8041,2,23728,0,4,2023-03-08,1,4467,10,0.8,2023-03-14,2023-03-18,2023-03-20,1,0,Damaged in transit
823,DTC,8079,1,24328,0,12,2023-03-08,1,4830,17,0.8,2023-03-18,2023-03-25,2023-03-27,1,0,Defect
824,DTC,8113,1,27202,0,16,2023-03-08,1,6565,26,0.8,2023-03-24,2023-04-03,2023-04-05,1,0,Defect
825,DTC,8123,1,5065,0,10,2023-03-08,1,4266,27,0.8,2023-03-24,2023-04-04,2023-04-06,1,0,Changed mind
826,DTC,8162,1,5088,0,3,2023-03-08,1,5360,11,0.8,2023-03-15,2023-03-19,2023-03-21,1,0,Defect
827,DTC,8170,1,11790,0,3,2023-03-08,1,5360,10,0.8,2023-03-14,2023-03-18,2023-03-20,1,0,Not as expected
828,DTC,8174,3,43426,0,1,2023-03-08,2,11507,4,0.8,2023-03-10,2023-03-12,2023-03-14,2,0,Not as expected
829,DTC,8183,1,5096,0,7,2023-03-08,1,5688,17,0.8,2023-03-18,2023-03-25,2023-03-27,1,0,Defect
830,DTC,8220,1,5119,0,30,2023-03-08,2,3495,7,0.8,2023-03-12,2023-03-15,2023-03-17,2,0,Fit / size
