invoice_id,line_number,account_key,shipment_date,product_key,cartons,units,gross_invoice_amount,deduction_rate,payment_terms_days,realised_dso,fiscal_year,invoice_date,co_op_allowance,markdown_allowance,chargeback,other_deduction,total_deductions,net_revenue,due_date,collection_date
34,10,3,2023-11-13,27,11,115,79806,0.052388,60,65,2023,2023-11-13,1881,1254,7.107498,334,41.808811,75625,2024-01-12,2024-01-17
34,11,3,2023-11-13,16,3,31,84766,0.052388,60,65,2023,2023-11-13,1998,1332,7.549292,355,44.407602,80326,2024-01-12,2024-01-17
34,12,3,2023-11-13,2,13,135,321474,0.052388,60,65,2023,2023-11-13,7579,5052,28.630549,1347,168.414996,304633,2024-01-12,2024-01-17
34,13,3,2023-11-13,24,4,42,30529,0.052388,60,65,2023,2023-11-13,720,480,2.71888,128,15.993415,28929,2024-01-12,2024-01-17
34,14,3,2023-11-13,8,6,62,134861,0.052388,60,65,2023,2023-11-13,3179,2120,12.010754,565,70.651493,127796,2024-01-12,2024-01-17
34,15,3,2023-11-13,76,10,104,263965,0.052388,60,65,2023,2023-11-13,6223,4149,23.508761,1106,138.286831,250136,2024-01-12,2024-01-17
35,1,3,2023-11-16,10,2,21,36721,0.052388,60,65,2023,2023-11-16,866,577,3.270414,154,19.237729,34798,2024-01-15,2024-01-20
35,2,3,2023-11-16,4,8,83,153811,0.052388,60,65,2023,2023-11-16,3626,2417,13.698465,645,80.579208,145754,2024-01-15,2024-01-20
35,3,3,2023-11-16,15,6,62,68865,0.052388,60,65,2023,2023-11-16,1623,1082,6.133091,289,36.077003,65257,2024-01-15,2024-01-20
35,4,3,2023-11-16,21,8,83,62162,0.052388,60,65,2023,2023-11-16,1465,977,5.536148,261,32.565575,58905,2024-01-15,2024-01-20
35,5,3,2023-11-16,3,7,73,161465,0.052388,60,65,2023,2023-11-16,3806,2538,14.380077,677,84.588691,153006,2024-01-15,2024-01-20
35,6,3,2023-11-16,19,2,21,43180,0.052388,60,65,2023,2023-11-16,1018,679,3.845598,181,22.621166,40918,2024-01-15,2024-01-20
35,7,3,2023-11-16,14,13,135,306492,0.052388,60,65,2023,2023-11-16,7225,4817,27.296179,1285,160.565757,290435,2024-01-15,2024-01-20
35,8,3,2023-11-16,18,5,52,55555,0.052388,60,65,2023,2023-11-16,1310,873,4.947719,233,29.10423,52644,2024-01-15,2024-01-20
35,9,3,2023-11-16,6,6,62,111598,0.052388,60,65,2023,2023-11-16,2631,1754,9.938956,468,58.464444,105752,2024-01-15,2024-01-20
35,10,3,2023-11-16,1,3,31,74282,0.052388,60,65,2023,2023-11-16,1751,1167,6.615564,311,38.915083,70391,2024-01-15,2024-01-20
35,11,3,2023-11-16,36,13,135,103154,0.052388,60,65,2023,2023-11-16,2432,1621,9.186864,432,54.040379,97750,2024-01-15,2024-01-20
35,12,3,2023-11-16,32,4,42,66560,0.052388,60,65,2023,2023-11-16,1569,1046,5.927803,279,34.869428,63073,2024-01-15,2024-01-20
35,13,3,2023-11-16,9,3,31,77150,0.052388,60,65,2023,2023-11-16,1819,1213,6.870991,323,40.417596,73108,2024-01-15,2024-01-20
35,14,3,2023-11-16,24,7,73,53425,0.052388,60,65,2023,2023-11-16,1259,840,4.758041,224,27.988475,50626,2024-01-15,2024-01-20
35,15,3,2023-11-16,16,4,42,113022,0.052388,60,65,2023,2023-11-16,2664,1776,10.065723,474,59.210136,107101,2024-01-15,2024-01-20
35,16,3,2023-11-16,39,6,62,67877,0.052388,60,65,2023,2023-11-16,1600,1067,6.04511,284,35.559471,64321,2024-01-15,2024-01-20
35,17,3,2023-11-16,2,10,104,247288,0.052388,60,65,2023,2023-11-16,5830,3886,22.023499,1036,129.549997,234333,2024-01-15,2024-01-20
35,18,3,2023-11-16,72,5,52,132567,0.052388,60,65,2023,2023-11-16,3125,2083,11.806412,556,69.449483,125622,2024-01-15,2024-01-20
35,19,3,2023-11-16,25,13,135,331072,0.052388,60,65,2023,2023-11-16,7805,5203,29.485284,1388,173.442849,313727,2024-01-15,2024-01-20
35,20,3,2023-11-16,33,8,83,76778,0.052388,60,65,2023,2023-11-16,1810,1207,6.83788,322,40.222825,72756,2024-01-15,2024-01-20
35,21,3,2023-11-16,23,11,115,191744,0.052388,60,65,2023,2023-11-16,4520,3014,17.076726,804,100.451331,181699,2024-01-15,2024-01-20
35,22,3,2023-11-16,53,13,135,117791,0.052388,60,65,2023,2023-11-16,2777,1851,10.490489,494,61.708759,111620,2024-01-15,2024-01-20
35,23,3,2023-11-16,8,4,42,89907,0.052388,60,65,2023,2023-11-16,2120,1413,8.007169,377,47.100995,85197,2024-01-15,2024-01-20
35,24,3,2023-11-16,47,2,21,40832,0.052388,60,65,2023,2023-11-16,963,642,3.636526,171,21.391331,38693,2024-01-15,2024-01-20
36,1,3,2023-12-02,7,3,31,73438,0.052388,60,65,2023,2023-12-02,1731,1154,6.540355,308,38.472676,69590,2024-01-31,2024-02-05
36,2,3,2023-12-02,13,11,115,235970,0.052388,60,65,2023,2023-12-02,5563,3709,21.015508,989,123.620636,223608,2024-01-31,2024-02-05
36,3,3,2023-12-02,2,8,83,197830,0.052388,60,65,2023,2023-12-02,4664,3109,17.6188,829,103.639997,187466,2024-01-31,2024-02-05
36,4,3,2023-12-02,1,8,83,198085,0.052388,60,65,2023,2023-12-02,4670,3113,17.641504,830,103.773554,187708,2024-01-31,2024-02-05
36,5,3,2023-12-02,21,9,94,69932,0.052388,60,65,2023,2023-12-02,1649,1099,6.228166,293,36.636272,66269,2024-01-31,2024-02-05
36,6,3,2023-12-02,43,13,135,270450,0.052388,60,65,2023,2023-12-02,6376,4251,24.08631,1133,141.684179,256282,2024-01-31,2024-02-05
36,7,3,2023-12-02,24,2,21,15264,0.052388,60,65,2023,2023-12-02,360,240,1.35944,64,7.996707,14465,2024-01-31,2024-02-05
36,8,3,2023-12-02,15,9,94,103297,0.052388,60,65,2023,2023-12-02,2435,1623,9.199636,433,54.115504,97885,2024-01-31,2024-02-05
36,9,3,2023-12-02,3,3,31,69199,0.052388,60,65,2023,2023-12-02,1631,1088,6.16289,290,36.252296,65574,2024-01-31,2024-02-05
36,10,3,2023-12-02,9,2,21,51433,0.052388,60,65,2023,2023-12-02,1213,808,4.580661,216,26.945064,48739,2024-01-31,2024-02-05
36,11,3,2023-12-02,26,9,94,151097,0.052388,60,65,2023,2023-12-02,3562,2375,13.456755,633,79.157385,143182,2024-01-31,2024-02-05
36,12,3,2023-12-02,8,3,31,67431,0.052388,60,65,2023,2023-12-02,1590,1060,6.005377,283,35.325747,63898,2024-01-31,2024-02-05
36,13,3,2023-12-02,49,9,94,65296,0.052388,60,65,2023,2023-12-02,1539,1026,5.815226,274,34.207209,61875,2024-01-31,2024-02-05
36,14,3,2023-12-02,85,6,62,147034,0.052388,60,65,2023,2023-12-02,3466,2311,13.0949,616,77.028825,139332,2024-01-31,2024-02-05
36,15,3,2023-12-02,14,10,104,235763,0.052388,60,65,2023,2023-12-02,5558,3705,20.997061,988,123.512121,223412,2024-01-31,2024-02-05
36,16,3,2023-12-02,17,6,62,141266,0.052388,60,65,2023,2023-12-02,3330,2220,12.581208,592,74.007105,133866,2024-01-31,2024-02-05
36,17,3,2023-12-02,4,10,104,192264,0.052388,60,65,2023,2023-12-02,4533,3022,17.123082,806,100.724009,182192,2024-01-31,2024-02-05
36,18,3,2023-12-02,25,12,125,305605,0.052388,60,65,2023,2023-12-02,7205,4803,27.217186,1281,160.101091,289595,2024-01-31,2024-02-05
36,19,3,2023-12-02,57,10,104,84182,0.052388,60,65,2023,2023-12-02,1985,1323,7.497261,353,44.101535,79772,2024-01-31,2024-02-05
36,20,3,2023-12-02,6,5,52,92999,0.052388,60,65,2023,2023-12-02,2192,1462,8.282463,390,48.72037,88127,2024-01-31,2024-02-05
37,1,4,2023-02-20,13,3,20,41934,0.055057,60,65,2023,2023-02-20,1039,693,3.924876,185,23.087508,39625,2023-04-21,2023-04-26
37,2,4,2023-02-20,24,2,14,9946,0.055057,60,65,2023,2023-02-20,246,164,0.930931,44,5.476067,9399,2023-04-21,2023-04-26
37,3,4,2023-02-20,4,10,68,125279,0.055057,60,65,2023,2023-02-20,3104,2069,11.725718,552,68.974811,118381,2023-04-21,2023-04-26
37,4,4,2023-02-20,8,11,75,161104,0.055057,60,65,2023,2023-02-20,3991,2661,15.078885,710,88.699321,152234,2023-04-21,2023-04-26
37,5,4,2023-02-20,23,8,54,90865,0.055057,60,65,2023,2023-02-20,2251,1501,8.504709,400,50.027697,85862,2023-04-21,2023-04-26
37,6,4,2023-02-20,5,2,14,37196,0.055057,60,65,2023,2023-02-20,922,614,3.481437,164,20.479041,35148,2023-04-21,2023-04-26
37,7,4,2023-02-20,68,10,68,121403,0.055057,60,65,2023,2023-02-20,3008,2005,11.362933,535,66.840784,114719,2023-04-21,2023-04-26
37,8,4,2023-02-20,79,8,54,136962,0.055057,60,65,2023,2023-02-20,3393,2262,12.819254,603,75.407379,129421,2023-04-21,2023-04-26
38,1,4,2023-02-26,4,4,27,50111,0.055057,60,65,2023,2023-02-26,1242,828,4.690287,221,27.589924,47352,2023-04-27,2023-05-02
38,2,4,2023-02-26,2,9,61,145019,0.055057,60,65,2023,2023-02-26,3593,2395,13.573328,639,79.843107,137034,2023-04-27,2023-05-02
38,3,4,2023-02-26,21,13,88,65820,0.055057,60,65,2023,2023-02-26,1631,1087,6.160537,290,36.238451,62196,2023-04-27,2023-05-02
38,4,4,2023-02-26,23,13,88,147656,0.055057,60,65,2023,2023-02-26,3658,2439,13.820151,650,81.295008,139526,2023-04-27,2023-05-02
38,5,4,2023-02-26,9,12,81,201083,0.055057,60,65,2023,2023-02-26,4982,3321,18.820749,886,110.710288,190012,2023-04-27,2023-05-02
38,6,4,2023-02-26,1,8,54,129072,0.055057,60,65,2023,2023-02-26,3198,2132,12.080729,569,71.063109,121965,2023-04-27,2023-05-02
38,7,4,2023-02-26,30,11,75,53904,0.055057,60,65,2023,2023-02-26,1336,890,5.045298,237,29.678223,50937,2023-04-27,2023-05-02
38,8,4,2023-02-26,3,13,88,195390,0.055057,60,65,2023,2023-02-26,4841,3227,18.287909,861,107.575936,184632,2023-04-27,2023-05-02
38,9,4,2023-02-26,7,8,54,127604,0.055057,60,65,2023,2023-02-26,3161,2108,11.943389,562,70.255228,120579,2023-04-27,2023-05-02
38,10,4,2023-02-26,29,2,14,23194,0.055057,60,65,2023,2023-02-26,575,383,2.170877,102,12.769867,21917,2023-04-27,2023-05-02
38,11,4,2023-02-26,17,6,41,92049,0.055057,60,65,2023,2023-02-26,2281,1520,8.615487,405,50.679338,86981,2023-04-27,2023-05-02
38,12,4,2023-02-26,35,2,14,28288,0.055057,60,65,2023,2023-02-26,701,467,2.64768,125,15.574589,26731,2023-04-27,2023-05-02
38,13,4,2023-02-26,6,7,48,84836,0.055057,60,65,2023,2023-02-26,2102,1401,7.940449,374,46.708523,80166,2023-04-27,2023-05-02
38,14,4,2023-02-26,5,9,61,167382,0.055057,60,65,2023,2023-02-26,4147,2765,15.666466,737,92.155683,158166,2023-04-27,2023-05-02
38,15,4,2023-02-26,57,3,20,16456,0.055057,60,65,2023,2023-02-26,408,272,1.540215,72,9.060089,15550,2023-04-27,2023-05-02
38,16,4,2023-02-26,15,5,34,37393,0.055057,60,65,2023,2023-02-26,926,618,3.4999,165,20.587647,35334,2023-04-27,2023-05-02
38,17,4,2023-02-26,77,10,68,141544,0.055057,60,65,2023,2023-02-26,3507,2338,13.248118,623,77.930104,133751,2023-04-27,2023-05-02
38,18,4,2023-02-26,12,9,61,121908,0.055057,60,65,2023,2023-02-26,3020,2014,11.410225,537,67.11897,115196,2023-04-27,2023-05-02
38,19,4,2023-02-26,13,7,48,97845,0.055057,60,65,2023,2023-02-26,2424,1616,9.158045,431,53.870852,92458,2023-04-27,2023-05-02
38,20,4,2023-02-26,40,8,54,151248,0.055057,60,65,2023,2023-02-26,3747,2498,14.156375,666,83.272794,142921,2023-04-27,2023-05-02
38,21,4,2023-02-26,10,6,41,71783,0.055057,60,65,2023,2023-02-26,1778,1186,6.718642,316,39.521424,67830,2023-04-27,2023-05-02
39,1,4,2023-03-09,1,5,34,80670,0.055057,60,65,2023,2023-03-09,1999,1332,7.550455,355,44.414443,76228,2023-05-08,2023-05-13
39,2,4,2023-03-09,4,5,34,62639,0.055057,60,65,2023,2023-03-09,1552,1035,5.862859,276,34.487406,59191,2023-05-08,2023-05-13
39,3,4,2023-03-09,2,12,81,193358,0.055057,60,65,2023,2023-03-09,4791,3194,18.097771,852,106.457477,182713,2023-05-08,2023-05-13
39,4,4,2023-03-09,16,6,41,110467,0.055057,60,65,2023,2023-03-09,2737,1825,10.339362,487,60.819778,104385,2023-05-08,2023-05-13
39,5,4,2023-03-09,18,11,75,79638,0.055057,60,65,2023,2023-03-09,1973,1315,7.453929,351,43.84664,75254,2023-05-08,2023-05-13
39,6,4,2023-03-09,9,11,75,184326,0.055057,60,65,2023,2023-03-09,4567,3045,17.252353,812,101.484431,174177,2023-05-08,2023-05-13
39,7,4,2023-03-09,49,10,68,47274,0.055057,60,65,2023,2023-03-09,1171,781,4.424677,208,26.027512,44671,2023-05-08,2023-05-13
39,8,4,2023-03-09,10,13,88,155529,0.055057,60,65,2023,2023-03-09,3853,2569,14.557058,685,85.629751,146966,2023-05-08,2023-05-13
39,9,4,2023-03-09,40,8,54,151248,0.055057,60,65,2023,2023-03-09,3747,2498,14.156375,666,83.272794,142921,2023-05-08,2023-05-13
39,10,4,2023-03-09,27,3,20,14182,0.055057,60,65,2023,2023-03-09,351,234,1.327403,62,7.808253,13401,2023-05-08,2023-05-13
39,11,4,2023-03-09,45,13,88,89619,0.055057,60,65,2023,2023-03-09,2220,1480,8.388099,395,49.34176,84685,2023-05-08,2023-05-13
39,12,4,2023-03-09,6,3,20,36358,0.055057,60,65,2023,2023-03-09,901,601,3.40305,160,20.017938,34357,2023-05-08,2023-05-13
39,13,4,2023-03-09,52,4,27,78033,0.055057,60,65,2023,2023-03-09,1933,1289,7.303632,344,42.962543,73736,2023-05-08,2023-05-13
40,1,4,2023-04-12,2,5,34,80566,0.055057,60,65,2023,2023-04-12,1996,1331,7.540738,355,44.357282,76130,2023-06-11,2023-06-16
40,2,4,2023-04-12,22,11,75,176941,0.055057,60,65,2023,2023-04-12,4384,2923,16.561119,779,97.418347,167199,2023-06-11,2023-06-16
40,3,4,2023-04-12,24,12,81,59677,0.055057,60,65,2023,2023-04-12,1479,986,5.585588,263,32.856399,56391,2023-06-11,2023-06-16
40,4,4,2023-04-12,27,8,54,37819,0.055057,60,65,2023,2023-04-12,937,625,3.539742,167,20.822009,35737,2023-06-11,2023-06-16
40,5,4,2023-04-12,4,6,41,75167,0.055057,60,65,2023,2023-04-12,1862,1242,7.035431,331,41.384887,71029,2023-06-11,2023-06-16
40,6,4,2023-04-12,1,5,34,80670,0.055057,60,65,2023,2023-04-12,1999,1332,7.550455,355,44.414443,76228,2023-06-11,2023-06-16
40,7,4,2023-04-12,6,7,48,84836,0.055057,60,65,2023,2023-04-12,2102,1401,7.940449,374,46.708523,80166,2023-06-11,2023-06-16
40,8,4,2023-04-12,12,6,41,81272,0.055057,60,65,2023,2023-04-12,2014,1342,7.606817,358,44.74598,76797,2023-06-11,2023-06-16
40,9,4,2023-04-12,38,13,88,166866,0.055057,60,65,2023,2023-04-12,4134,2756,15.618203,735,91.871781,157679,2023-06-11,2023-06-16
41,1,4,2023-07-21,49,8,54,37819,0.055057,60,65,2023,2023-07-21,937,625,3.539742,167,20.822009,35737,2023-09-19,2023-09-24
41,2,4,2023-07-21,33,6,41,37521,0.055057,60,65,2023,2023-07-21,930,620,3.511885,165,20.658146,35455,2023-09-19,2023-09-24
41,3,4,2023-07-21,1,3,20,48402,0.055057,60,65,2023,2023-07-21,1199,799,4.530273,213,26.648666,45737,2023-09-19,2023-09-24
41,4,4,2023-07-21,9,4,27,67028,0.055057,60,65,2023,2023-07-21,1661,1107,6.273583,295,36.903429,63337,2023-09-19,2023-09-24
41,5,4,2023-07-21,47,9,61,119728,0.055057,60,65,2023,2023-07-21,2966,1978,11.206158,527,65.918579,113136,2023-09-19,2023-09-24
41,6,4,2023-07-21,44,8,54,145185,0.055057,60,65,2023,2023-07-21,3597,2398,13.588876,639,79.934566,137191,2023-09-19,2023-09-24
41,7,4,2023-07-21,10,3,20,35891,0.055057,60,65,2023,2023-07-21,889,593,3.359321,158,19.760712,33915,2023-09-19,2023-09-24
41,8,4,2023-07-21,2,11,75,177245,0.055057,60,65,2023,2023-07-21,4391,2928,16.589623,781,97.58602,167486,2023-09-19,2023-09-24
41,9,4,2023-07-21,6,13,88,157553,0.055057,60,65,2023,2023-07-21,3903,2602,14.746548,694,86.744399,148879,2023-09-19,2023-09-24
41,10,4,2023-07-21,74,4,27,43522,0.055057,60,65,2023,2023-07-21,1078,719,4.073553,192,23.962078,41126,2023-09-19,2023-09-24
41,11,4,2023-07-21,41,11,75,82722,0.055057,60,65,2023,2023-07-21,2049,1366,7.742537,364,45.544335,78168,2023-09-19,2023-09-24
41,12,4,2023-07-21,5,2,14,37196,0.055057,60,65,2023,2023-07-21,922,614,3.481437,164,20.479041,35148,2023-09-19,2023-09-24
41,13,4,2023-07-21,29,8,54,92775,0.055057,60,65,2023,2023-07-21,2299,1532,8.68351,409,51.079468,87667,2023-09-19,2023-09-24
41,14,4,2023-07-21,18,10,68,72399,0.055057,60,65,2023,2023-07-21,1794,1196,6.776299,319,39.860582,68413,2023-09-19,2023-09-24
41,15,4,2023-07-21,25,7,48,116160,0.055057,60,65,2023,2023-07-21,2878,1919,10.872202,512,63.954131,109764,2023-09-19,2023-09-24
41,16,4,2023-07-21,19,4,27,56272,0.055057,60,65,2023,2023-07-21,1394,929,5.266856,248,30.981504,53173,2023-09-19,2023-09-24
42,1,4,2023-08-13,10,4,27,47855,0.055057,60,65,2023,2023-08-13,1186,790,4.479095,211,26.347616,45220,2023-10-12,2023-10-17
42,2,4,2023-08-13,2,2,14,32226,0.055057,60,65,2023,2023-08-13,798,532,3.016295,142,17.742913,30452,2023-10-12,2023-10-17
42,3,4,2023-08-13,1,12,81,193607,0.055057,60,65,2023,2023-08-13,4797,3198,18.121093,853,106.594664,182948,2023-10-12,2023-10-17
42,4,4,2023-08-13,23,8,54,90865,0.055057,60,65,2023,2023-08-13,2251,1501,8.504709,400,50.027697,85862,2023-10-12,2023-10-17
42,5,4,2023-08-13,4,8,54,100223,0.055057,60,65,2023,2023-08-13,2483,1655,9.380574,441,55.179849,94705,2023-10-12,2023-10-17
42,6,4,2023-08-13,80,9,61,156107,0.055057,60,65,2023,2023-08-13,3868,2578,14.611151,688,85.94795,147512,2023-10-12,2023-10-17
42,7,4,2023-08-13,49,7,48,33092,0.055057,60,65,2023,2023-08-13,820,547,3.097274,146,18.219258,31270,2023-10-12,2023-10-17
42,8,4,2023-08-13,17,11,75,168756,0.055057,60,65,2023,2023-08-13,4181,2787,15.79506,743,92.912119,159465,2023-10-12,2023-10-17
42,9,4,2023-08-13,61,4,27,19463,0.055057,60,65,2023,2023-08-13,482,321,1.821697,86,10.715866,18392,2023-10-12,2023-10-17
42,10,4,2023-08-13,7,11,75,175456,0.055057,60,65,2023,2023-08-13,4347,2898,16.422159,773,96.600938,165796,2023-10-12,2023-10-17
42,11,4,2023-08-13,45,13,88,89619,0.055057,60,65,2023,2023-08-13,2220,1480,8.388099,395,49.34176,84685,2023-10-12,2023-10-17
42,12,4,2023-08-13,38,4,27,51343,0.055057,60,65,2023,2023-08-13,1272,848,4.805601,226,28.26824,48517,2023-10-12,2023-10-17
42,13,4,2023-08-13,15,9,61,67308,0.055057,60,65,2023,2023-08-13,1668,1112,6.29982,296,37.057765,63602,2023-10-12,2023-10-17
43,1,4,2023-08-20,17,6,41,92049,0.055057,60,65,2023,2023-08-20,2281,1520,8.615487,405,50.679338,86981,2023-10-19,2023-10-24
43,2,4,2023-08-20,1,8,54,129072,0.055057,60,65,2023,2023-08-20,3198,2132,12.080729,569,71.063109,121965,2023-10-19,2023-10-24
43,3,4,2023-08-20,2,3,20,48340,0.055057,60,65,2023,2023-08-20,1198,798,4.524443,213,26.614369,45678,2023-10-19,2023-10-24
43,4,4,2023-08-20,13,5,34,69890,0.055057,60,65,2023,2023-08-20,1732,1154,6.541461,308,38.47918,66042,2023-10-19,2023-10-24
43,5,4,2023-08-20,7,7,48,111654,0.055057,60,65,2023,2023-08-20,2766,1844,10.450465,492,61.473324,105506,2023-10-19,2023-10-24
43,6,4,2023-08-20,74,3,20,32642,0.055057,60,65,2023,2023-08-20,809,539,3.055165,144,17.971559,30845,2023-10-19,2023-10-24
43,7,4,2023-08-20,41,2,14,15040,0.055057,60,65,2023,2023-08-20,373,248,1.407734,66,8.280788,14212,2023-10-19,2023-10-24
43,8,4,2023-08-20,3,10,68,150300,0.055057,60,65,2023,2023-08-20,3724,2483,14.067622,662,82.75072,142025,2023-10-19,2023-10-24
43,9,4,2023-08-20,60,5,34,92886,0.055057,60,65,2023,2023-08-20,2301,1534,8.693875,409,51.14044,87772,2023-10-19,2023-10-24
43,10,4,2023-08-20,39,6,41,44228,0.055057,60,65,2023,2023-08-20,1096,731,4.139632,195,24.350776,41793,2023-10-19,2023-10-24
43,11,4,2023-08-20,4,6,41,75167,0.055057,60,65,2023,2023-08-20,1862,1242,7.035431,331,41.384887,71029,2023-10-19,2023-10-24
43,12,4,2023-08-20,12,9,61,121908,0.055057,60,65,2023,2023-08-20,3020,2014,11.410225,537,67.11897,115196,2023-10-19,2023-10-24
43,13,4,2023-08-20,26,13,88,142212,0.055057,60,65,2023,2023-08-20,3523,2349,13.310633,626,78.297843,134382,2023-10-19,2023-10-24
43,14,4,2023-08-20,48,7,48,125099,0.055057,60,65,2023,2023-08-20,3099,2066,11.708874,551,68.875731,118211,2023-10-19,2023-10-24
43,15,4,2023-08-20,5,12,81,223176,0.055057,60,65,2023,2023-08-20,5529,3686,20.888621,983,122.874244,210889,2023-10-19,2023-10-24
43,16,4,2023-08-20,52,6,41,117049,0.055057,60,65,2023,2023-08-20,2900,1933,10.955448,516,64.443814,110605,2023-10-19,2023-10-24
44,1,4,2023-08-26,6,6,41,72717,0.055057,60,65,2023,2023-08-26,1802,1201,6.806099,320,40.035877,68713,2023-10-25,2023-10-30
44,2,4,2023-08-26,8,2,14,29292,0.055057,60,65,2023,2023-08-26,726,484,2.741615,129,16.127149,27679,2023-10-25,2023-10-30
44,3,4,2023-08-26,14,8,54,122898,0.055057,60,65,2023,2023-08-26,3045,2030,11.502864,541,67.663909,116131,2023-10-25,2023-10-30
44,4,4,2023-08-26,3,6,41,90180,0.055057,60,65,2023,2023-08-26,2234,1490,8.440573,397,49.650432,85215,2023-10-25,2023-10-30
44,5,4,2023-08-26,1,5,34,80670,0.055057,60,65,2023,2023-08-26,1999,1332,7.550455,355,44.414443,76228,2023-10-25,2023-10-30
44,6,4,2023-08-26,57,6,41,32912,0.055057,60,65,2023,2023-08-26,815,544,3.08043,145,18.120178,31100,2023-10-25,2023-10-30
44,7,4,2023-08-26,15,2,14,14957,0.055057,60,65,2023,2023-08-26,371,247,1.39996,66,8.235059,14134,2023-10-25,2023-10-30
44,8,4,2023-08-26,41,9,61,67682,0.055057,60,65,2023,2023-08-26,1677,1118,6.334803,298,37.263546,63955,2023-10-25,2023-10-30
44,9,4,2023-08-26,12,4,27,54181,0.055057,60,65,2023,2023-08-26,1342,895,5.071211,239,29.830653,51198,2023-10-25,2023-10-30
44,10,4,2023-08-26,24,6,41,29838,0.055057,60,65,2023,2023-08-26,739,493,2.792794,131,16.4282,28196,2023-10-25,2023-10-30
44,11,4,2023-08-26,38,4,27,51343,0.055057,60,65,2023,2023-08-26,1272,848,4.805601,226,28.26824,48517,2023-10-25,2023-10-30
44,12,4,2023-08-26,27,13,88,61456,0.055057,60,65,2023,2023-08-26,1523,1015,5.75208,271,33.835765,58072,2023-10-25,2023-10-30
44,13,4,2023-08-26,58,6,41,95765,0.055057,60,65,2023,2023-08-26,2373,1582,8.963372,422,52.725718,90493,2023-10-25,2023-10-30
44,14,4,2023-08-26,4,9,61,112751,0.055057,60,65,2023,2023-08-26,2793,1862,10.553146,497,62.07733,106543,2023-10-25,2023-10-30
44,15,4,2023-08-26,9,4,27,67028,0.055057,60,65,2023,2023-08-26,1661,1107,6.273583,295,36.903429,63337,2023-10-25,2023-10-30
44,16,4,2023-08-26,10,6,41,71783,0.055057,60,65,2023,2023-08-26,1778,1186,6.718642,316,39.521424,67830,2023-10-25,2023-10-30
44,17,4,2023-08-26,21,12,81,60757,0.055057,60,65,2023,2023-08-26,1505,1004,5.686649,268,33.450878,57412,2023-10-25,2023-10-30
44,18,4,2023-08-26,18,8,54,57919,0.055057,60,65,2023,2023-08-26,1435,957,5.421039,255,31.888465,54730,2023-10-25,2023-10-30
44,19,4,2023-08-26,20,5,34,55977,0.055057,60,65,2023,2023-08-26,1387,925,5.239323,247,30.819546,52895,2023-10-25,2023-10-30
44,20,4,2023-08-26,22,7,48,112599,0.055057,60,65,2023,2023-08-26,2790,1860,10.538894,496,61.993493,106399,2023-10-25,2023-10-30
44,21,4,2023-08-26,5,2,14,37196,0.055057,60,65,2023,2023-08-26,922,614,3.481437,164,20.479041,35148,2023-10-25,2023-10-30
44,22,4,2023-08-26,49,5,34,23637,0.055057,60,65,2023,2023-08-26,586,390,2.212338,104,13.013756,22335,2023-10-25,2023-10-30
44,23,4,2023-08-26,30,12,81,58805,0.055057,60,65,2023,2023-08-26,1457,971,5.503961,259,32.376243,55567,2023-10-25,2023-10-30
44,24,4,2023-08-26,2,4,27,64453,0.055057,60,65,2023,2023-08-26,1597,1065,6.03259,284,35.485826,60904,2023-10-25,2023-10-30
44,25,4,2023-08-26,11,8,54,114730,0.055057,60,65,2023,2023-08-26,2843,1895,10.738425,505,63.167208,108414,2023-10-25,2023-10-30
45,1,4,2023-09-14,4,7,48,87695,0.055057,60,65,2023,2023-09-14,2173,1448,8.208003,386,48.282368,82867,2023-11-13,2023-11-18
45,2,4,2023-09-14,3,13,88,195390,0.055057,60,65,2023,2023-09-14,4841,3227,18.287909,861,107.575936,184632,2023-11-13,2023-11-18
45,3,4,2023-09-14,14,10,68,153622,0.055057,60,65,2023,2023-09-14,3806,2537,14.378581,677,84.579886,145164,2023-11-13,2023-11-18
45,4,4,2023-09-14,19,8,54,112543,0.055057,60,65,2023,2023-09-14,2788,1859,10.533711,496,61.963007,106347,2023-11-13,2023-11-18
45,5,4,2023-09-14,32,5,34,54212,0.055057,60,65,2023,2023-09-14,1343,895,5.074126,239,29.847802,51228,2023-11-13,2023-11-18
45,6,4,2023-09-14,16,5,34,92056,0.055057,60,65,2023,2023-09-14,2281,1520,8.616135,405,50.683149,86987,2023-11-13,2023-11-18
45,7,4,2023-09-14,60,6,41,111463,0.055057,60,65,2023,2023-09-14,2762,1841,10.43265,491,61.368528,105327,2023-11-13,2023-11-18
45,8,4,2023-09-14,12,11,75,148999,0.055057,60,65,2023,2023-09-14,3692,2461,13.94583,656,82.034296,140795,2023-11-13,2023-11-18
45,9,4,2023-09-14,1,2,14,32268,0.055057,60,65,2023,2023-09-14,799,533,3.020182,142,17.765777,30491,2023-11-13,2023-11-18
45,10,4,2023-09-14,65,11,75,172601,0.055057,60,65,2023,2023-09-14,4276,2851,16.15493,760,95.028998,163098,2023-11-13,2023-11-18
45,11,4,2023-09-14,23,12,81,136298,0.055057,60,65,2023,2023-09-14,3377,2251,12.757063,600,75.041546,128793,2023-11-13,2023-11-18
45,12,4,2023-09-14,2,13,88,209471,0.055057,60,65,2023,2023-09-14,5190,3460,19.605919,923,115.328933,197939,2023-11-13,2023-11-18
